id,calories,proteins,fat,carbohydrate,name,image
660,351,12.2,1.2,72.9,Kacang tunis kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_tunis_kering.jpg
661,358,23.4,2.4,60.6,Kacang uci kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kacang_uci_kering.jpg
663,110,4.5,6.9,7.1,Kadada katembe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kadada_katembe.jpg
664,413,28.7,19.8,29.8,Kaholeo masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kaholeo_masakan.jpg
665,92,20,0.7,0,Kakap,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kakap.jpg
666,66,2.8,6.8,3.4,Kalakai,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kalakai.jpg
667,163,16.5,9,4.1,Kalio jeroan masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kalio_jeroan_masakan.jpg
668,122,13.8,5.7,3.9,Kalio kikil (tunjang) masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kalio_kikil_(tunjang)_masakan.jpg
669,157,8.1,8.8,11.4,Kalio otak masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kalio_otak_masakan.jpg
670,193,10.6,12.4,9.7,Kalio telur masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kalio_telur_masakan.jpg
671,149,16.6,9.2,0,Kambing daging segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kambing_daging_segar.jpg
672,164,3,2.4,32.6,Kambose,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kambose.jpg
673,29,3,0.3,5.4,Kangkung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kangkung.jpg
674,30,3.2,0.7,4.7,Kangkung kukus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kangkung_kukus.jpg
675,22,2.5,0.6,3.1,Kangkung rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kangkung_rebus.jpg
677,52,1.8,3.6,3,Kangkung tumis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kangkung_tumis.jpg
678,38,2.4,2,2.6,Kaparende sayur,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kaparende_sayur.jpg
679,42,3.3,0.2,9.6,Kapri Muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kapri_Muda.jpg
681,158,4.4,3.2,27.8,Kapusa,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kapusa.jpg
682,25,2.3,0.2,3.5,Karawila,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Karawila.jpg
683,146.7,5.9,5.9,19.7,Karedok ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Karedok_.jpg
684,92,2.2,3.3,14.1,Karedok sayur,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Karedok_sayur.jpg
685,292,11.2,11.2,2.8,Karoket ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Karoket_.jpg
686,73,16.4,0.3,0,Katak,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Katak.jpg
687,275,12.6,14.8,54.6,Katul Beras,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Katul_Beras.jpg
689,120,3.5,2.5,20.8,Kawista segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kawista_segar.jpg
690,46,5.7,1.3,9,Kecap,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecap.jpg
691,464,1.2,18.6,73,Kecimpring singkong goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecimpring_singkong_goreng.jpg
692,405,32.8,17,36.5,Kecipir biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecipir_biji.jpg
693,35,2.9,0.2,0.8,Kecipir buah muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecipir_buah_muda.jpg
694,32,2.9,0.2,5.8,Kecipir muda segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecipir_muda_segar.jpg
695,34,0.9,1,6.7,Kecombrang segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kecombrang_segar.jpg
696,47,0.5,0.2,10.4,Kedondong segar ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kedondong_segar_.jpg
697,326,22.8,20.3,13.1,Keju,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keju.jpg
698,590,27,49,20.9,Keju Kacang Tanah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keju_Kacang_Tanah.jpg
699,623,2,52.1,36.5,Kelapa hutan kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelapa_hutan_kering.jpg
700,17,0.2,0.1,3.8,Kelapa Muda air,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelapa_Muda_air.jpg
702,180,4,15,10,Kelapa Setengah Tua daging,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelapa_Setengah_Tua_daging.jpg
703,359,3.4,34.7,14,Kelapa Tua daging,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelapa_Tua_daging.jpg
704,214,5.4,5.4,40.2,Kelepon ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelepon_.jpg
705,111,1.5,0.3,27.2,Kelewih,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelewih.jpg
706,142,16.9,7.8,0,Kelinci daging segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kelinci_daging_segar.jpg
707,48,1,0.2,11.9,Kemang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kemang.jpg
708,380,48.9,13.8,23.3,Kembang tahu,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kembang_tahu.jpg
710,636,19,63,8,Kemiri,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kemiri.jpg
711,657,15,66,13,Kenari,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kenari.jpg
713,83,2,0.1,19.1,Kentang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kentang.jpg
714,142,0.9,0.4,33.7,Kentang Hitam,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kentang_Hitam.jpg
715,64,12,1,2,Keong,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keong.jpg
716,204,2.6,20,4,Kepala Susu (Krim),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kepala_Susu_(Krim).jpg
717,151,13.8,3.8,14.1,Kepiting,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kepiting.jpg
718,59,18,1.1,3.6,Kerang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerang.jpg
719,393,38.9,13.3,29.4,Kerang asap mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerang_asap_mentah.jpg
720,357,41.1,10,25.6,Kerang dendeng mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerang_dendeng_mentah.jpg
721,79,18.7,0.5,0,Kerbau daging segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerbau_daging_segar.jpg
722,475,1.6,25.5,64.4,Keremes,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keremes.jpg
723,137,1.3,1.1,29.8,Keribang ubi segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keribang_ubi_segar.jpg
724,586,4.9,40.6,50.2,Keripik bayam,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_bayam.jpg
725,446,2.8,14.5,76,Keripik gadung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_gadung.jpg
726,448,2.7,18.8,67.1,Keripik kentang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_kentang.jpg
727,485,1.7,22.2,69.7,Keripik lampung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_lampung.jpg
728,598,8.3,43.8,42.6,Keripik oncom,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_oncom.jpg
729,478,0.9,20.7,72,Keripik singkong,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_singkong.jpg
730,481,2.2,19.7,73.6,Keripik singkong berbumbu,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_singkong_berbumbu.jpg
731,581,12.1,40.6,41.7,Keripik tempe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_tempe.jpg
735,486,0.2,23.9,67.6,Keripik ubi,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Keripik_ubi.jpg
736,26,1.7,0.4,3.8,Kerokot segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerokot_segar.jpg
737,350,0.5,0.2,85.9,Kerupuk Aci,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Aci.jpg
738,444,6.9,14.6,71.3,Kerupuk cumi goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_cumi_goreng.jpg
739,342,16,0.4,65.6,Kerupuk Ikan berpati,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Ikan_berpati.jpg
740,325,1.8,0.4,78.5,Kerupuk kemplang  (ikan) mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_kemplang__(ikan)_mentah.jpg
741,504,5.6,28.1,57.1,Kerupuk kemplang goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_kemplang_goreng.jpg
742,356,9.7,1.1,76.9,Kerupuk kemplang panggang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_kemplang_panggang.jpg
743,422,83,4,0,Kerupuk Kulit kerbau,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Kulit_kerbau.jpg
744,345,12,1.5,71.5,Kerupuk Melinjo mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Melinjo_mentah.jpg
748,476,0.1,21.1,71.3,Kerupuk mie kuning goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_mie_kuning_goreng.jpg
749,46.7,17.3,17.3,81.3,Kerupuk Sayong ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Sayong_.jpg
750,340,30,30,52,Kerupuk Udang ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_Udang_.jpg
752,477,4.7,20.5,68.5,Kerupuk udang goreng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_udang_goreng.jpg
753,588,53.7,40.9,1.2,Kerupuk urat,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kerupuk_urat.jpg
754,78,0.8,0.4,20,Kesemek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kesemek.jpg
755,181,4,1.2,37.3,Ketan hitam matang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketan_hitam_matang.jpg
756,163,3,0.4,35.7,Ketan putih matang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketan_putih_matang.jpg
757,340,11,11,54,Ketapang ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketapang_.jpg
759,154,1,0.3,36.8,Ketela singkong segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketela_singkong_segar.jpg
762,9,0.5,0.1,1.9,Ketimun madura segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketimun_madura_segar.jpg
763,153,7.9,7.7,13,Ketoprak,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketoprak.jpg
764,404,14.1,16.1,54.2,Ketumbar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketumbar.jpg
765,212,4,4.6,38.6,Ketupat ketan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketupat_ketan.jpg
766,109.6,2.6,2.6,18.6,Ketupat Tahu ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ketupat_Tahu_.jpg
767,310,10,24,13.5,Kluwek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kluwek.jpg
768,73,16.4,0.3,0,Kodok segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kodok_segar.jpg
770,99,3.3,0.1,21.2,Komak polong segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Komak_polong_segar.jpg
771,25,2.4,0.2,4.9,Kool Kembang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kool_Kembang.jpg
772,24,1.4,0.2,5.3,Kool Merah kool putih,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kool_Merah_kool_putih.jpg
773,352,17.4,1.3,69,Kopi bagian yang larut,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kopi_bagian_yang_larut.jpg
774,129,12.3,0.5,35,Kopi bubuk instant,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kopi_bubuk_instant.jpg
776,332,24,3,55,Koro Benguk biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Benguk_biji.jpg
777,141,10.2,1.3,23.2,Koro Benguk tempe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Benguk_tempe.jpg
778,125,8.3,0.7,22.1,Koro Kerupuk biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Kerupuk_biji.jpg
779,33,2.7,0.2,7.9,Koro Loke biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Loke_biji.jpg
780,344,12.5,2.1,69.4,Koro Roway biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Roway_biji.jpg
781,338,22.2,1.5,61,Koro Wedus biji,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Wedus_biji.jpg
782,38,3,0.3,7.9,Koro Wedus buah muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koro_Wedus_buah_muda.jpg
784,46,2.2,1.5,6,Kotiu hinela tawang nggole,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kotiu_hinela_tawang_nggole.jpg
785,366,4.2,4.3,77.5,Koya,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koya.jpg
786,370,8,1,82.2,Koya mirasa,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Koya_mirasa.jpg
787,315,2.1,1.4,73.5,Kranji segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kranji_segar.jpg
788,542,40.3,42.4,11.5,Kripik Tempe Goreng ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kripik_Tempe_Goreng_.jpg
789,21,1.7,0.4,3.8,Krokot,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Krokot.jpg
791,42,3.8,0.6,7.8,Kucai Muda (Lokio),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kucai_Muda_(Lokio).jpg
793,440,3.8,18.5,64.5,Kue ali,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_ali.jpg
795,338,1.5,1.2,80.3,Kue bangket,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_bangket.jpg
796,240,1,4,54,Kue Bugis ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Bugis_.jpg
797,425,1.6,8.8,84.6,Kue jahe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_jahe.jpg
799,366,4.2,4.3,7.9,Kue Koya ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Koya_.jpg
800,291,3.6,11.1,44.1,Kue lumpur,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_lumpur.jpg
801,182,1,1,40.4,Kue mangkok ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_mangkok_.jpg
802,126.7,0.7,0.7,57.3,Kue Pacar Cina ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Pacar_Cina_.jpg
804,304,5.3,7,54.9,Kue putu cangkir,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_putu_cangkir.jpg
805,217,1.2,0.5,53.2,Kue putu singkong,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_putu_singkong.jpg
806,393.3,2.7,2.7,79.3,Kue Satu ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Satu_.jpg
807,380,1,1,92,Kue Semprong ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Semprong_.jpg
808,221,7.5,10.2,24.8,Kue sus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_sus.jpg
809,180,5,5,32,Kue Talam ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Talam_.jpg
810,512,26,26,60.4,Kue Tambang ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_Tambang_.jpg
811,247,2.9,4.2,49.5,Kue thipan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kue_thipan.jpg
812,111,4.5,1.1,20.7,Kulit melinjo,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kulit_melinjo.jpg
813,22,0.4,0.2,4.7,Kundur segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kundur_segar.jpg
814,63,2,2.7,9.1,Kunyit,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kunyit.jpg
815,83,19.1,0.2,0,Kura-kura,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kura-kura.jpg
816,515,30.6,42.1,13.8,Kwaci,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kwaci.jpg
817,242,19,17,3,Kwark (Quark),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Kwark_(Quark).jpg
818,17,0.6,0.2,3.8,Labu Air,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Labu_Air.jpg
819,51,1.7,0.5,10,Labu kuning segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Labu_kuning_segar.jpg
820,26,0.6,0.1,6.7,Labu Siam,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Labu_Siam.jpg
821,32,1.1,0.1,6.6,Labu waluh segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Labu_waluh_segar.jpg
822,166.3,2.7,3.9,29.5,Laksa ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Laksa_.jpg
823,85,5.7,0.3,15.4,Lamtoro (pete cina) biji muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lamtoro_(pete_cina)_biji_muda.jpg
824,148,10.6,0.5,26.2,Lamtoro biji tua,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lamtoro_biji_tua.jpg
825,142,11,2.5,20.4,Lamtoro tempe,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lamtoro_tempe.jpg
826,367,46.4,5.4,32.5,Lamtoro var. gung tanpa kulit,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lamtoro_var._gung_tanpa_kulit.jpg
828,56,0.9,0.2,14.3,Langsat,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Langsat.jpg
829,34,2.2,0.3,5.5,Lantar segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lantar_segar.jpg
830,422,0.9,10.8,80.4,Lanting getuk,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lanting_getuk.jpg
831,389,6.6,15.7,55.5,Lapis legit,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lapis_legit.jpg
832,174,17,10,3,Lawar babi masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lawar_babi_masakan.jpg
833,141,23,1.5,7.6,Lawar penyu masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lawar_penyu_masakan.jpg
834,159,5,10.9,10.1,Lawara jangang masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lawara_jangang_masakan.jpg
835,207,7.4,15.4,9.6,Lawara penjah masakan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lawara_penjah_masakan.jpg
836,405,4.8,5.1,84.9,Ledre pisang,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Ledre_pisang.jpg
839,630,9.1,65,1.1,Lemak Babi (Bacon),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemak_Babi_(Bacon).jpg
841,818,1.5,90,0,Lemak Kerbau,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemak_Kerbau.jpg
842,34,0.5,0.8,6.2,Lemon segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemon_segar.jpg
843,36,0,0,10,Lemon Squasih,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemon_Squasih.jpg
844,30,0,0,8,Lemonade,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemonade.jpg
845,221.3,3.8,3.6,43.4,Lemper ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lemper_.jpg
846,320,3.5,5.7,63.7,Lempog durian,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lempog_durian.jpg
848,33,1.9,0.1,7.4,Leunca buah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Leunca_buah.jpg
850,387,16,22,3,Leverwost (sosis hati),https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Leverwost_(sosis_hati).jpg
851,79,2.3,5.2,5.8,Lilin bungkus gedi,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lilin_bungkus_gedi.jpg
852,19,0.9,0.1,4.2,Lobak,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lobak.jpg
853,217,11,1.7,5.1,Lokan segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lokan_segar.jpg
855,163.3,2.8,2.2,33,Lopis ,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lopis_.jpg
857,164,1.8,2.1,34.5,Lupis ketan,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Lupis_ketan.jpg
858,294,0.3,0,79.5,Madu,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Madu.jpg
859,341,0.3,0,85,Maizena tepung,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Maizena_tepung.jpg
860,363,8.7,0.4,78.7,Makaroni,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Makaroni.jpg
863,63,0.5,0.2,16.7,Mangga Golek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_Golek.jpg
865,72,0.8,0.2,18.7,Mangga Indramayu,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_Indramayu.jpg
866,56,0.4,0.2,14.6,Mangga Kopek,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_Kopek.jpg
867,86,0.7,0.5,19.8,Mangga kwini segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_kwini_segar.jpg
868,133,1,0.1,32.1,Mangga manalagi segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_manalagi_segar.jpg
869,59,0.5,0.4,15.1,Mangga Muda,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_Muda.jpg
870,52,0.7,0,12.3,Mangga segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mangga_segar.jpg
871,63,0.6,0.6,15.6,Manggis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Manggis.jpg
872,720,0.6,81,0.4,Margarin,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Margarin.jpg
873,144,3.5,1.2,29.8,Markisa segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Markisa_segar.jpg
876,265.3,4.7,5.5,49.3,Martabak  manis,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Martabak__manis.jpg
877,153,4.5,4.2,24.3,Martabak india,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Martabak_india.jpg
880,369,2.1,7,74.1,Masekat,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Masekat.jpg
881,90,1.2,0.1,21.1,Matoa segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Matoa_segar.jpg
882,276,0,0.1,71,Melase,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Melase.jpg
884,37,0.6,0.4,7.8,Melon segar,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Melon_segar.jpg
885,322,55.8,2,22.7,Menjangan daging dendeng mentah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Menjangan_daging_dendeng_mentah.jpg
886,725,0.5,81.6,1.4,Mentega,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mentega.jpg
887,65,1.7,0.2,16.1,Menteng,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Menteng.jpg
888,359,11.5,6.8,64.4,Merica,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Merica.jpg
889,88,0.6,3.3,14,Mi basah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mi_basah.jpg
890,71,0.2,0.8,15.9,Mi golosor,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mi_golosor.jpg
891,339,10,1.7,6.3,Mi kering,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mi_kering.jpg
892,113,3,3.2,18.1,Mie aceh rebus,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mie_aceh_rebus.jpg
893,102,6.2,3.9,10.5,Mie ayam,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mie_ayam.jpg
894,114,5.3,3,16.4,Mie bakso,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mie_bakso.jpg
895,86,0.6,3.3,14,Mie basah,https://storage.googleapis.com/sweetlife-go/ml/dataset/nutrition-image/Mie_basah.jpg
